STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,isced11,International Standard Classification of Education (ISCED 2011),acl00,Classification of activities for time use,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,CH,Switzerland,2022,,27.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,CY,Cyprus,2015,,0.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,CY,Cyprus,2022,,1.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,CZ,Czechia,2015,,4.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,CZ,Czechia,2022,,4.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,DE,Germany,2015,,11.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,DE,Germany,2022,,,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,DK,Denmark,2015,,7.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,DK,Denmark,2022,,14.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EA20,Euro area – 20 countries (from 2023),2022,,10.0,,e,estimated,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EE,Estonia,2015,,11.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EE,Estonia,2022,,17.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EL,Greece,2015,,11.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EL,Greece,2022,,7.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,ES,Spain,2015,,9.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,ES,Spain,2022,,6.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,,12.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2022,,9.4,,e,estimated,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,FI,Finland,2015,,29.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,FR,France,2015,,22.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,FR,France,2022,,10.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,HR,Croatia,2015,,4.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,HR,Croatia,2022,,3.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,HU,Hungary,2015,,3.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,HU,Hungary,2022,,1.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,IE,Ireland,2015,,8.3,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,IE,Ireland,2022,,6.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,IS,Iceland,2015,,31.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,IT,Italy,2015,,6.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,IT,Italy,2022,,2.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,LT,Lithuania,2015,,11.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,LT,Lithuania,2022,,12.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,LU,Luxembourg,2015,,17.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,LU,Luxembourg,2022,,29.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,LV,Latvia,2015,,4.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,LV,Latvia,2022,,3.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,ME,Montenegro,2015,,3.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,ME,Montenegro,2022,,4.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,MK,North Macedonia,2015,,10.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,MT,Malta,2015,,7.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,MT,Malta,2022,,11.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,NL,Netherlands,2015,,23.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,NL,Netherlands,2022,,23.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,NO,Norway,2015,,19.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,NO,Norway,2022,,46.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,PL,Poland,2015,,5.7,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,PL,Poland,2022,,2.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,PT,Portugal,2015,,10.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,PT,Portugal,2022,,13.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,RO,Romania,2015,,9.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,RO,Romania,2022,,5.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,RS,Serbia,2015,,3.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,RS,Serbia,2022,,5.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,SE,Sweden,2015,,41.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,SE,Sweden,2022,,29.5,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y16-24,From 16 to 24 years,F,Females,PC,Percentage,SI,Slovenia,2015,,11.1,,,,,
